,ph,Hardness,Conductivity,Turbidity,TC,portability
1294,7.605674821,210.3714356,325.6836912,5.554074526,0.0,0
1295,6.589290501,108.6990768,324.5902735,3.181112063,0.0,1
1296,7.511816641,174.6141336,303.1081459,2.285519929,45500.0,0
1297,7.301444654,143.4313503,446.8396726,3.16007484,135000.0,0
1298,6.788291583,182.0368954,419.8958885,4.255948317,90000.0,0
1299,6.692531669,200.4043509,376.6727942,2.942115367,70000.0,0
1300,6.028101118,262.8084777,514.5456721,4.080786271,78333.0,0
1301,6.715940564,218.0623835,349.00307,2.404729206,155000.0,0
1302,7.490786676,202.4580608,306.3455625,4.354535491,392500.0,0
1303,6.336588682,106.3801125,380.4330194,4.356593856,0.0,0
1304,7.381757557,203.4603016,361.3424956,3.338021759,0.0,0
1305,7.256015039,196.6498226,324.2501476,4.534960273,6.0,0
1306,7.025821771,147.9680603,421.0999169,4.746091949,135.0,0
1307,7.606880475,183.8400997,426.9859417,4.564460392,113.0,0
1308,6.983860439,202.2562815,486.9705426,4.159566509,135.0,0
1309,6.347020018,97.2809086,502.9190132,4.526350939,91.0,0
1310,7.322828417,230.3429008,349.3132127,3.981968832,73.0,0
1311,6.777506359,207.0507483,523.241732,4.263180268,155.0,0
1312,8.370364965,155.5535654,356.5198655,2.746649834,0.0,0
1313,6.642755695,168.8964217,474.0574902,4.299209281,30.0,0
1314,6.217584914,203.7072216,452.9220249,4.15016691,633.0,0
1315,6.630122156,192.5217032,320.470853,3.352764606,383.0,0
1316,8.051022203,171.751754,496.9062662,3.767443126,33.0,0
1317,8.416086817,208.3260218,444.5601085,4.93008381,3.0,0
1318,7.933067692,204.7242814,449.6856024,4.534233043,6.0,0
1319,7.917608595,181.5253898,291.7960672,3.784085381,8.0,0
1320,8.942045991,215.6737861,541.9154677,4.354287641,350.0,0
1321,7.033945359,246.622871,516.2178472,3.931730863,510.0,0
1322,7.580048808,225.0885545,503.9087331,3.959636524,0.0,0
1323,8.473249064,129.2400806,590.9065736,4.81018543,42.0,0
1324,6.816416925,237.2695048,477.0239651,4.274738214,65.0,0
1325,6.460033522,215.4406413,365.0941435,3.535597779,32750.0,0
1326,6.227826795,169.9262216,460.4153864,4.007347485,22825.0,0
1327,5.632731647,283.9972841,425.9842127,5.114607051,16500.0,0
1328,6.191241443,231.3227967,488.9541644,3.315070593,148.0,0
1329,7.701032797,121.5751392,368.224575,3.395482609,41.0,0
1330,8.832641116,199.4250377,453.7579722,3.452149736,50250.0,0
1331,5.646083312,219.3429325,401.2562923,3.938505627,1114.0,0
1332,7.332103963,185.4150767,310.2619742,3.901096866,1331.0,0
1333,7.896743922,197.6020777,270.7940588,4.889458166,2056.0,0
1334,5.675294715,228.5903923,330.0786128,5.021464632,1287.0,0
1335,6.010617577,184.5585817,314.5298134,4.867287404,2887.0,0
1336,7.986018499,180.7955581,434.9545189,3.153004728,10403.0,0
1337,7.159613912,167.8233153,437.3485849,4.943842601,1938.0,0
1338,7.565198073,213.4282694,341.7164586,5.185000024,1451.0,0
1339,6.865568515,231.4450543,496.6034248,4.916218246,3293.0,0
1340,5.736675709,180.2909076,415.0065756,2.741791308,753.0,0
1341,6.129069622,198.0210951,464.8513219,3.83763909,644.0,0
1342,5.991371082,186.7226312,430.1851618,4.53937115,169.0,0
1343,9.723377231,190.8974211,443.0374169,4.072063353,456.0,0
1344,7.736312841,225.0631028,433.9740225,3.700916676,400.0,0
1345,6.715799479,193.1625009,316.2780291,4.999752023,1146.0,0
1346,7.966762553,163.9272419,366.3795436,4.816347767,638.0,0
1347,8.242558635,155.6161124,418.2637575,3.529427237,668.0,0
1348,6.539546128,215.4452044,426.0834788,4.076403287,738.0,0
1349,6.78538406,216.6470682,343.9724054,4.677920641,804.0,0
1350,7.007974587,248.9047116,403.7542555,4.628974864,1242.0,0
1351,7.740383939,179.3023814,471.7831534,3.01336084,813.0,0
1352,7.918087079,175.3372395,322.5334232,4.64004301,641.0,0
1353,5.772769698,186.0606035,312.8693643,4.154685424,556.0,0
1354,7.571684493,173.0083385,305.834487,3.920287688,635.0,0
1355,8.73352533,203.3961302,336.8246562,3.1492018,20733.0,0
1356,6.917858355,200.7055053,453.6375097,5.544167317,1975.0,0
1357,8.512780909,157.6669175,377.6189451,4.026622094,1775.0,0
1358,6.539115261,218.6196993,585.166427,4.211671959,2000.0,0
1359,8.22708313,274.351887,417.6737022,3.619181848,1625.0,0
1360,7.274198051,156.1108292,591.801472,3.152762794,1900.0,0
1361,7.118980168,160.9626028,440.3178709,5.349210586,1442.0,0
1362,5.941942536,249.1635669,517.5468169,4.302179285,3050.0,0
1363,7.278910903,135.2592725,480.1431086,4.201577247,5725.0,0
1364,7.445189026,150.7757235,355.578481,2.745803765,1080.0,0
1365,6.442496436,183.0713549,385.0148668,2.891018879,2550.0,0
1366,6.919726155,194.8589999,394.8293259,4.12082788,435.0,0
1367,6.47237105,164.7689015,368.0795101,4.134575197,963.0,0
1368,8.25121778,167.3853532,277.4127111,3.495062986,550.0,0
1369,6.707108206,211.0865029,406.198555,2.640246413,725.0,0
1370,7.24019447,154.1375792,451.0158383,3.362821763,645.0,0
1371,6.528490775,184.4291595,430.4187865,4.585971676,24583.0,0
1372,7.031839174,175.4658605,571.8220682,2.725564949,2700.0,0
1373,7.494391101,205.1907067,313.0915196,3.579651838,463.0,0
1374,6.957433638,214.380139,468.5550615,4.89205044,1793.0,0
1375,6.962324595,205.1830198,360.0589598,4.526768327,0.0,0
1376,6.509621638,197.7595026,472.7093809,3.802819638,319.0,0
1377,8.069297893,191.0041072,418.2000717,3.021381555,233.0,0
1378,7.213375388,213.7671763,457.5115872,3.453438876,507.0,0
1379,6.790838199,271.6012124,610.6295503,3.438279839,249.0,0
1380,6.975209178,175.4210394,401.0588017,5.25648355,165.0,0
1381,7.422225264,203.3233079,401.7754572,4.486512693,189.0,0
1382,6.505065807,226.4196094,484.0922845,2.890998522,443.0,0
1383,6.617862257,174.2805663,479.9205378,4.601351198,348.0,0
1384,6.769769339,178.3317527,299.4049766,3.846611901,998.0,0
1385,6.341751224,139.959471,347.4644191,4.01901055,55.0,0
1386,7.058866081,191.5484007,462.9937287,3.937334184,16.5,0
1387,7.539287395,258.4900758,352.1959121,5.427372665,24.0,0
1388,7.490807654,198.9665123,440.4711976,3.716367555,718.0,0
1389,6.037428194,227.0339937,306.3862826,3.594217364,10775.0,0
1390,6.706695161,232.926598,443.2087743,4.371882445,0.0,0
1391,6.758851697,218.153477,382.5026998,3.639971876,125000.0,0
1392,7.48678088,151.2025915,351.5754114,2.748428797,440750.0,0
1393,6.904121373,228.9604179,513.1888415,4.141819203,105000.0,0
1394,7.348937142,267.6552225,541.7550825,4.725746456,622500.0,0
1395,7.846057926,224.0588768,387.9713358,2.487968647,49000.0,0
1396,6.1798098,248.833263,487.625733,3.70432422,222500.0,0
1397,6.755669308,209.3620748,499.0709093,3.959517637,967500.0,0
1398,7.266598792,98.45293051,502.8830673,4.952733208,0.0,1
1399,8.218171066,116.0619504,408.3601989,4.246446172,0.0,1
1400,6.980061939,164.1271804,492.7034162,3.969463254,0.0,0
1401,6.381978996,235.9451102,511.4851573,3.299047219,0.0,0
1402,6.64800546,191.8418015,471.0471287,3.829783554,16.0,0
1403,5.899936567,205.9137864,512.3365277,3.858978815,3.0,0
1404,7.260904363,189.077962,390.2852661,4.383823385,3.0,0
1405,5.575920648,223.3740073,252.9683278,4.294447559,0.0,0
1406,5.467401255,197.0289262,355.1757122,3.717822718,15.0,0
1407,6.090016057,216.7362319,409.4272358,2.943521712,102.0,0
1408,8.205447053,145.7973174,420.3942228,3.73992167,58.0,0
1409,7.670505864,123.3366439,462.9676393,3.93382646,36.0,0
1410,6.791097166,209.1281633,291.3042116,3.084039762,137.0,0
1411,6.006769481,226.8740986,275.9865953,4.034754809,383.0,0
1412,6.336342762,214.0719823,370.7956045,3.78880332,89.0,0
1413,7.473235377,223.2649362,590.3251265,3.87771425,60.0,0
1414,7.380104835,237.9226372,478.654518,5.030452202,180.0,0
1415,10.067633,144.6139557,415.0507563,3.776788997,373.0,0
1416,5.9159443,274.2636179,321.236814,2.585849315,45.0,0
1417,6.124847329,151.6913578,388.1375309,4.211967654,278.0,0
1418,7.876495131,250.8966214,391.2587937,3.913904717,280.0,0
1419,6.021051323,178.2236826,400.5663301,4.661057552,440.0,0
1420,6.58545023,166.9659605,430.0785909,4.275640248,0.0,0
1421,6.342671183,157.0461254,351.0242557,4.582591795,50.0,0
1422,6.632990254,238.3247509,451.7344167,4.36085117,1400.0,0
1423,5.400700138,197.9189928,503.8963569,3.555737566,15000.0,0
1424,7.460147818,221.3432095,438.6196351,2.413628852,33500.0,0
1425,6.709822001,148.253186,400.3428119,1.687624505,2400.0,0
1426,8.054893322,239.1397786,574.4028275,3.52438043,10.0,0
1427,5.365192408,238.2912124,393.5338792,3.180798457,6867.0,0
1428,6.920388988,252.3527992,368.629147,3.277601364,1550.0,0
1429,7.025456548,184.4844265,559.0028538,2.927051442,140.0,0
1430,7.974248428,173.7507758,347.7480612,3.195944251,8.0,0
1431,8.03105522,222.6284245,452.9702847,3.338880126,5.0,0
1432,7.614056817,213.6911685,384.0872809,3.437946395,2367.0,0
1433,7.643578362,209.8608444,337.6321732,3.76216286,60.0,0
1434,7.731315009,169.049684,525.8794084,5.164284275,255.0,0
1435,6.268402756,154.6819023,421.220228,3.38970529,4073.0,0
1436,7.369911642,155.6448051,391.3242155,3.821721167,85.0,0
1437,6.320375285,165.8215453,422.3410482,2.728617352,3275.0,0
1438,7.290088572,205.2131051,402.8747986,4.700618336,285.0,0
1439,6.356511062,164.6181852,430.9595045,3.415525525,96.0,0
1440,7.974065001,160.2241817,371.2119513,4.069086698,106.0,0
1441,4.943508444,267.5330269,417.4125312,5.070841577,5425.0,0
1442,7.700362305,220.5717962,444.9576179,3.786486994,187.0,0
1443,6.05460718,228.1980268,441.4985004,4.88916336,162.0,0
1444,4.22142068,120.5601296,436.774598,4.278712401,152.0,0
1445,8.545890346,255.3248719,426.8833667,5.036882987,207.0,0
1446,7.752176213,182.0647049,328.2172512,4.72550711,174.0,0
1447,5.588129751,220.8175225,412.7085568,3.165618482,292.0,0
1448,8.649868625,178.5887535,329.5041913,3.08168124,305.0,0
1449,7.899256515,187.7006542,400.1498058,4.44817057,541.0,0
1450,5.952267969,136.8905306,423.963995,4.769768271,470.0,0
1451,8.040187557,201.8092165,420.5492185,3.221138969,844.0,0
1452,4.313219151,191.1193373,499.8547966,3.923590202,433.0,0
1453,6.707016928,209.7788053,553.6444595,3.165632391,473.0,0
1454,5.853560601,186.8077508,489.7968884,3.756873895,384.0,0
1455,8.817402774,175.7549712,552.074544,3.864098419,485.0,0
1456,7.47640846,246.1847192,339.7299878,3.47819378,2500.0,0
1457,7.691486298,155.1853193,536.8895891,4.042497483,2400.0,0
1458,7.367371853,176.3352099,354.7649403,3.817215105,2733.0,0
1459,8.927905926,188.0544191,438.515587,5.474354698,3300.0,0
1460,5.62122732,221.6494395,326.3508725,3.440753325,2233.0,0
1461,6.450644925,201.5966735,573.0337789,5.241539196,2233.0,0
1462,7.566517125,205.3965817,395.2972755,3.275142037,2171.0,0
1463,6.115637546,240.9751559,407.3195393,3.723625473,2833.0,0
1464,7.595228724,188.3732817,326.6271313,3.497604114,2300.0,0
1465,7.131221859,165.9090203,510.9823292,4.713192605,455.0,0
1466,7.399724708,258.0199471,354.6673118,3.79512408,967.0,0
1467,7.002479941,168.9525905,457.646782,3.352436318,740.0,0
1468,5.345345371,238.51023,496.3508753,2.362886022,800.0,0
1469,6.185951163,174.7961234,479.0918451,5.2057243,583.0,0
1470,6.070090952,161.5302665,485.8662579,4.699457411,447.0,0
1471,7.095569331,196.7349272,453.9547573,4.861276292,1260.0,0
1472,3.928556492,191.6659977,406.0856141,5.060835979,443.0,0
1473,6.352973105,244.8467167,403.5604823,4.15549464,21469.0,0
1474,5.999125178,219.7161088,497.4771505,5.046973116,2200.0,0
1475,8.899588378,208.1065481,381.1593537,3.92861371,3500.0,0
1476,7.37533762,194.8680827,495.0370675,5.127394949,0.0,0
1477,8.979322853,184.309222,485.5831879,4.264944046,66.0,0
1478,8.532377474,216.4541076,436.1649753,2.380088049,58.0,0
1479,7.213537481,176.6400633,332.1995072,3.497480961,98.0,0
1480,8.895574458,107.3833271,444.9295836,4.754234802,26.0,0
1481,6.582764204,219.1848137,341.2099365,3.668879697,73.0,0
1482,5.986593892,275.8865128,354.1118604,5.051493874,771.0,0
1483,6.841221063,166.6769499,532.1847408,5.092364652,41.0,0
1484,7.146117225,181.4344194,485.1092148,4.775201718,0.0,0
1485,7.507575296,172.5040208,377.0751326,3.703001047,36500.0,0
1486,7.997175823,214.8196269,513.5403984,4.817668211,27667.0,0
1487,5.174345998,234.3285691,407.1023017,3.689144992,30000.0,0
1488,6.479092567,180.9586672,370.2898377,3.089597302,9250.0,0
1489,7.811512445,258.8916012,421.1330348,4.54607021,83667.0,0
1490,7.437216653,242.7299686,413.655951,3.866874573,88333.0,0
1491,7.953878115,178.0665496,356.294341,2.86022397,54067.0,0
1492,6.396569931,243.7247069,489.4493051,4.188249712,76667.0,0
1493,8.058135997,191.2779316,278.5026326,3.13060894,110333.0,0
1494,9.497261163,124.4828102,530.2170079,5.24210533,0.0,0
1495,7.984710742,121.0673575,338.5099837,4.567879972,16900.0,0
1496,6.26111058,270.4661706,490.9426507,4.753018575,23.0,0
1497,6.957802749,219.2399523,431.3706622,4.587745469,0.0,0
1498,9.663159015,131.7118961,428.9064317,5.270217774,14.0,0
1499,6.732713713,197.7669743,321.3645185,3.885405037,0.0,0
1500,4.886057057,272.9203851,569.5812878,3.079373114,0.0,0
1501,9.610220345,156.9295462,485.3791563,4.961971972,0.0,0
1502,8.518531795,128.2634658,554.1390374,4.147168618,180.0,0
1503,6.950786515,201.8054906,417.1844458,3.997975215,49.0,0
1504,6.023022741,170.7322887,508.8510531,3.668088579,2800.0,0
1505,9.011480407,167.9189217,385.4096085,4.270801389,350.0,0
1506,7.946767904,277.1169457,306.8374019,3.038483125,280.0,0
1507,7.709617351,189.8029139,397.8455658,4.140423757,0.0,0
1508,6.081615358,209.0596796,410.5090897,4.010036799,0.0,0
1509,8.146185794,191.38241,445.931207,5.177963625,0.0,0
1510,8.141861116,210.3765614,321.8674741,4.136950486,0.0,0
1511,7.703356821,211.3446867,598.6628774,4.732125346,18417.0,0
1512,9.252856509,168.0407511,400.0035891,3.300585826,37000.0,0
1513,6.047651489,177.4442641,386.661205,2.589867903,6400000.0,0
1514,6.152857802,171.1252874,406.0944271,4.403083394,230.0,0
1515,9.074922874,184.9150548,339.3553332,3.84047901,13525.0,0
1516,7.436537227,167.3284655,398.5742148,4.497629168,18810.0,0
1517,7.130099196,275.6797801,383.4550683,1.986191593,50350.0,0
1518,6.79212545,165.7942863,370.6005778,4.042637641,36.0,0
1519,8.885626344,171.8397767,399.6725564,2.993300944,116.0,0
1520,9.47531626,149.5580888,436.2031128,4.701538331,140.0,0
1521,7.183108734,225.116079,294.9912247,4.006424839,155.0,0
1522,6.157443145,155.8357062,533.2883507,4.770154312,155.0,0
1523,6.467868302,236.6946481,356.3478419,2.861063943,164.0,0
1524,7.488133464,177.3530518,387.8680752,3.474034717,142.0,0
1525,7.32354512,184.1360704,379.4924534,4.898421041,140.0,0
1526,6.530796124,138.0076716,490.6441377,3.181634909,4600.0,0
1527,6.931470427,156.8411949,398.6479443,4.249333174,1993.0,0
1528,7.774645243,194.7338584,321.905681,3.911816766,10.0,0
1529,8.107500139,173.6646791,330.2115153,4.647800627,6000.0,0
1530,6.306864459,220.9699797,350.9092266,4.619172769,38428.0,0
1531,6.609680322,216.4280319,466.103008,3.589146441,75.0,0
1532,6.632205879,232.7385452,458.3667847,3.44374056,95.0,0
1533,5.716755667,197.1042098,345.0839364,4.080674996,58.0,0
1534,7.74045387,182.5410725,489.0470441,3.54131667,387.0,0
1535,6.277277371,148.1860133,474.6179536,3.619321182,298.0,0
1536,8.006373298,116.7251221,367.6889906,2.396505358,378.0,0
1537,6.513016586,185.3385398,410.1013089,3.729960916,353.0,0
1538,6.234197672,227.5608668,351.1801006,3.885492316,466.0,0
1539,7.277143967,194.880861,402.6645821,4.931353522,624.0,0
1540,6.04451303,211.577378,431.096425,5.127778325,357.0,0
1541,6.643026538,205.2331194,455.693256,3.709988662,360.0,0
1542,5.15045654,186.5608459,379.5379369,4.147028947,3383.0,0
1543,6.110545161,166.6373052,340.6306415,6.06455925,3100.0,0
1544,7.831117737,182.4738756,433.4604373,3.807997464,3600.0,0
1545,6.980727164,200.4672256,422.4895962,5.437618577,8375.0,0
1546,8.552782416,217.8033177,340.5662445,2.940847996,4200.0,0
1547,6.449379439,275.7467165,384.3806692,3.71542875,3400.0,0
1548,7.392084038,173.5287784,310.0748512,3.778458496,2600.0,0
1549,8.360795827,218.139622,471.5535946,3.715951409,2825.0,0
1550,7.619845077,113.5046982,285.3499428,3.779648433,3500.0,0
1551,5.404510674,258.9034888,396.9112142,3.998175886,1775.0,0
1552,7.079303518,137.0073552,342.7253184,5.553173841,1475.0,0
1553,7.161714893,238.3335841,478.7669705,3.909973568,775.0,0
1554,6.854946859,149.853487,350.3447084,4.938999307,215.0,0
1555,7.309556407,244.8397701,477.2353813,3.707413724,350.0,0
1556,9.313465893,133.1417512,267.8017107,4.493612765,660.0,0
1557,6.187938054,249.5271111,274.7647028,3.546183202,453.0,0
1558,7.965337305,151.5418889,527.6882417,3.390982111,250.0,0
1559,9.264390909,160.428694,427.7938337,3.175520774,236.0,0
1560,7.754044354,193.4498538,597.486041,3.760298085,208.0,0
1561,9.393891652,252.7392485,368.8346037,3.048565866,210.0,0
1562,8.176079615,201.5537008,464.8033302,4.112322458,230.0,0
1563,8.337696201,168.4691807,302.4223185,3.454197457,358.0,0
1564,7.191024857,151.3066736,465.1268383,4.270645693,55.0,0
1565,8.613698595,235.9444359,418.6975296,3.949220099,44.0,0
1566,7.793039171,257.657739,439.7015995,3.389270098,45.0,0
1567,3.878879389,177.7128409,447.3037558,4.927711075,63.0,0
1568,3.978284627,160.8184744,414.3282148,3.751565769,54.0,0
1569,5.96406536,241.0308985,486.5168842,4.696720853,315.0,0
1570,7.53205858,185.5065627,393.9718897,3.808569923,252.0,0
1571,7.233538435,231.5608322,475.8216449,3.679015068,288.0,0
1572,7.480728114,117.0573145,472.0593394,3.714874787,307.0,0
1573,4.477091714,236.2824896,456.9797718,4.32768029,413.0,0
1574,6.31407747,124.8479917,396.6729763,4.363865763,0.0,0
1575,8.822610384,216.432576,384.018547,4.415596156,17625.0,0
1576,6.922652371,185.8189891,560.7877028,2.877354267,2145.0,0
1577,6.904536858,110.8657883,417.2493946,5.058905448,4500.0,0
1578,6.548017642,176.0065361,291.1215276,5.930227577,0.0,0
1579,6.581082756,217.538504,476.4586674,3.511369718,0.0,0
1580,7.864649673,218.1531069,414.3651494,3.585933522,348.0,0
1581,6.136907177,151.784319,363.6184916,4.704585018,18000.0,0
1582,6.94702854,168.8795392,372.022817,2.600187733,4963.0,0
1583,6.203322508,214.8501112,319.7666815,3.487920051,27500.0,0
1584,8.373170925,179.5214064,396.6966974,2.786329667,11050.0,0
1585,5.921247069,200.9437304,380.4998179,3.74677556,15875.0,0
1586,8.829806178,216.1221437,301.8959591,4.423886042,3500.0,0
1587,6.832217388,164.2743931,389.9780973,3.145415511,37320.0,0
1588,9.281302611,215.9076249,383.2600282,4.069976589,44000.0,0
1589,7.456250785,226.5382887,417.1252097,4.279697428,43.0,0
1590,7.088250976,172.6892999,298.6717594,3.230645436,150.0,0
1591,5.648628538,167.0300972,347.7923206,5.370004183,1100.0,0
1592,4.293961235,192.360737,475.8764151,5.105120757,2950.0,0
1593,9.678050854,188.3687408,325.0011155,3.029700335,30.0,0
1594,8.662709501,173.5319472,459.6331197,5.120102528,0.0,0
1595,5.897391121,172.0343853,426.5058343,2.961602418,149.0,0
1596,9.494242648,274.8283693,581.0781564,3.18902554,133.0,0
1597,7.080193059,185.8257264,355.9375965,1.492206615,283.0,0
1598,7.55985231,244.2945577,278.4755859,4.550501006,33.0,0
1599,7.040394956,199.0792169,531.4766665,3.931916553,26.0,0
1600,8.053043682,211.7832353,512.8990364,3.301574895,105.0,0
1601,7.044375319,229.6031728,558.1765918,4.276699074,191.0,0
1602,6.309891576,133.6499247,381.0587763,3.603040462,273.0,0
1603,6.203572848,139.129083,601.526167,4.305549362,513.0,0
1604,6.879404957,214.7318875,306.7843022,4.70047023,557.0,0
1605,7.754884394,210.7207687,375.6726908,5.128390055,583.0,0
1606,7.916669699,201.455808,432.5899955,4.275192719,10720.0,0
1607,6.405392482,183.867245,548.6377021,4.531920781,132.0,0
1608,7.795957801,239.2782545,484.1047845,4.25187617,175.0,0
1609,6.963979351,180.401506,358.5164768,4.489870473,167.0,0
1610,6.967861397,183.9334762,433.2394286,4.893215273,158.0,0
1611,6.622791356,195.8671168,310.851138,5.60929081,145.0,0
1612,7.369988621,236.4767207,357.0662032,3.463852437,171.0,0
1613,6.944868387,198.476439,470.5997606,4.241135181,145.0,0
1614,5.284810115,148.8627584,485.805431,3.990242632,151.0,0
1615,6.851442603,197.3395594,373.5498674,4.935556543,169.0,0
1616,7.760189365,206.2088341,347.1807804,4.590527649,0.0,0
1617,7.280560357,228.5395427,392.5325975,2.919796005,554.0,0
1618,6.83425989,182.4544618,397.3375083,2.658843412,14109.0,0
1619,6.728975148,187.2027122,488.9763942,4.593787133,540.0,0
1620,8.016418375,255.2594926,442.499532,5.320015455,6477.0,0
1621,6.864916739,170.8277923,400.9652703,4.493746769,107.0,0
1622,5.80897552,157.5522384,377.6972828,3.599933102,63.0,0
1623,8.458796988,241.76834,328.5794292,3.827431411,2051.0,0
1624,6.987335279,224.0344173,479.8254966,3.870292782,3900.0,0
1625,7.288736661,233.9778097,490.0470946,3.531384661,3425.0,0
1626,8.116350275,224.7635092,416.5966342,2.526016236,35.0,0
1627,7.463915951,215.4790683,403.7035016,5.075843604,10050.0,0
1628,7.512361216,224.4716541,472.3421246,3.515802547,2873.0,0
1629,6.415108472,192.4279651,529.7303121,6.073006014,688.0,0
1630,7.059940234,178.8053803,520.2728606,2.949938823,959.0,0
1631,7.425102223,204.4862816,338.9352709,2.558772744,734.0,0
1632,6.742622398,209.2173441,408.8535622,4.96467264,802.0,0
1633,7.682923445,217.7889322,594.7025458,3.542731087,832.0,0
1634,7.041665417,178.2857485,388.339277,3.099746163,958.0,0
1635,7.185276449,212.483172,435.2829807,2.959153823,632.0,0
1636,6.597292363,191.7874419,501.5326526,4.318305407,608.0,0
1637,6.908853083,184.9442319,434.3502193,4.693949416,2933.0,0
1638,6.281903929,160.306685,424.446185,4.457729915,3050.0,0
1639,7.036752104,210.3691037,489.5450548,3.285371835,12750.0,0
1640,7.362912867,180.8678007,437.3895263,3.249439878,3800.0,0
1641,7.369087139,198.2040824,424.4542545,2.715186685,2900.0,0
1642,7.708109989,188.9978501,523.0526626,4.896625908,3000.0,0
1643,6.50411278,171.722555,359.4609502,5.396623142,3550.0,0
1644,8.185923417,240.9791038,410.1582218,3.566945145,1350.0,0
1645,6.149185174,150.5635935,431.651283,4.275614874,1350.0,0
1646,7.080445821,196.6589466,530.0529193,2.664946055,1400.0,0
1647,6.628427347,215.2455321,374.4550618,3.405278618,1600.0,0
1648,4.704698462,160.2118222,344.6937399,4.109924712,158.0,0
1649,7.976900874,234.7793796,613.6335477,4.753607931,905.0,0
1650,6.809644515,179.7195206,360.9328038,3.183803572,1475.0,0
1651,6.967696683,177.0558901,507.7900618,4.819637104,985.0,0
1652,6.44455517,166.6351805,479.479409,3.551905359,735.0,0
1653,6.277742483,149.5632817,605.3983749,5.255011943,643.0,0
1654,9.014356734,225.3675192,445.7688122,4.549419413,211.0,0
1655,7.78166376,216.7828813,447.167101,4.822967485,208.0,0
1656,6.084360116,155.2714251,436.9889344,4.29811092,224.0,0
1657,7.15473588,198.1473265,531.6026342,4.629955736,221.0,0
1658,6.74881155,166.3909151,527.45964,3.312512766,269.0,0
1659,8.128270069,231.1675375,386.0711492,4.678742166,213.0,0
1660,6.335683142,164.0703716,607.1025732,4.57886119,64.0,0
1661,5.940475876,175.6377301,402.8873087,3.997969671,65.0,0
1662,7.614877639,246.0308561,445.7668532,2.990780894,78.0,0
1663,6.718249445,197.6174938,641.5258452,4.488904316,69.0,0
1664,6.866356515,185.6314869,462.5351147,4.346153563,73.0,0
1665,7.553844615,212.2644411,450.5359095,4.37456385,247.0,0
1666,7.366671989,234.2006412,393.2539151,3.394450273,295.0,0
1667,6.567759613,187.6663787,390.4268891,3.824428039,33.0,0
1668,6.333640046,185.4363401,366.8131076,3.982002335,1573.0,0
1669,5.892413186,139.3622529,446.4943942,3.311813193,245.0,0
1670,7.91803917,197.3575883,358.0973864,3.386109813,363.0,0
1671,6.549124998,194.2768568,361.0372382,4.421058844,6050.0,0
1672,6.804796145,223.9957005,344.7183136,4.847312562,3200.0,0
1673,7.17617087,206.2949006,485.2544296,4.742966749,4950.0,0
1674,7.085095883,206.6766753,387.6181112,3.932839293,0.0,0
1675,7.201702375,147.7110861,395.9768245,3.883250198,109.0,0
1676,7.776044113,215.5337952,349.4310989,5.425945934,327.0,0
1677,7.046548537,128.4825174,348.2645907,2.869226102,350.0,0
1678,7.732880078,189.5098115,567.7222811,3.510728004,38.0,0
1679,6.266799948,187.8296169,277.0508017,3.652844726,205.0,0
1680,6.630251709,160.9203841,416.8980711,5.181202492,202.0,0
1681,6.775631133,154.3725428,597.9792737,3.017544306,315.0,0
1682,8.164992426,278.3403578,384.783185,4.16249551,562.0,0
1683,7.773758137,251.4628444,355.831683,4.040974482,546.0,0
